index,STATE,Year_Enacted,post,Required,Some_All_Staff,PK,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade__8,Grade_9,Grade_10,Grade_11,Grade_12,Opt_Out,Effective_Date,Screening,Screening_Date_Enacted,Criminalization,Criminalization_Date_Enacted,Task_Force,Task_Force_Year_Enacted,Posters,Poster_Year_Enacted,year,Alabama_trend,Alaska_trend,Arizona_trend,Arkansas_trend,California_trend,Colorado_trend,Connecticut_trend,Delaware_trend,District_of_Columbia_trend,Florida_trend,Georgia_trend,Hawaii_trend,Idaho_trend,Illinois_trend,Indiana_trend,Iowa_trend,Kansas_trend,Kentucky_trend,Louisiana_trend,Maine_trend,Maryland_trend,Massachusetts_trend,Michigan_trend,Minnesota_trend,Mississippi_trend,Missouri_trend,Montana_trend,Nebraska_trend,Nevada_trend,New_Hampshire_trend,New_Jersey_trend,New_Mexico_trend,New_York_trend,North_Carolina_trend,North_Dakota_trend,Ohio_trend,Oklahoma_trend,Oregon_trend,Pennsylvania_trend,Rhode_Island_trend,South_Carolina_trend,South_Dakota_trend,Tennessee_trend,Texas_trend,Utah_trend,Vermont_trend,Virginia_trend,Washington_trend,West_Virginia_trend,Wisconsin_trend,Wyoming_trend,sid,pop,median_household_income,popwt,Unemployment_rate,sub_csa_cases,sub_ca_cases,rep_csa_cases,sub_rep_csa_ratio,PK_5,G6_12,sub_csa_yc,sub_ca_yc,rep_csa_inc
210,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6278616,42437,6526928.333333333,5.5,151,12553,12234,15.692457351836316,0,0,-0.10373486392160225,-0.5225021629172188,12.171891530015621
211,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6332669,45407,6526928.333333333,5.0,4261,70143,39282,19.802055019820994,0,0,-0.700198522367153,0.2250013199518972,15.520176136491278
212,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6379599,47453,6526928.333333333,4.6,6290,10649,22427,14.57297272382339,0,0,-0.6576575231222344,-0.6564008552136102,24.294763098835702
213,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6424806,46520,6526928.333333333,5.9,1266,97075,53790,4.462838531422274,0,0,0.32921249270618247,0.5722251966210388,14.972728204422257
214,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6459325,44305,6526928.333333333,10.3,5311,81928,62146,25.851671939267945,0,0,-0.6992577172773742,0.3418151474517681,0.6694663288924432
215,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6483802,46139,6526928.333333333,10.4,988,59094,6743,12.983174133143558,0,0,0.4588896586768606,0.531772501777731,31.99259398181709
216,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6516528,44445,6526928.333333333,9.1,1275,87909,56854,19.448534924439862,0,0,0.2698822471475931,0.5998685825496153,28.06906527933323
217,Indiana,7-12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6537703,46158,6526928.333333333,8.3,4226,85207,31868,16.178295563128405,0,0,-0.33769928876049465,-0.5995332523355307,23.98339990151273
218,Indiana,7-12',1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6568713,49455,6526928.333333333,7.7,4073,20388,17513,24.18464179005322,1,0,-0.047827304921082,-0.3239845778822185,2.816249822969306
219,Indiana,7-12',1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6593644,48060,6526928.333333333,6.0,554,35094,29636,12.54026297339334,1,0,-0.32868897043209994,0.2819755029892592,29.14821272395609
220,Indiana,7-12',1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6608422,51983,6526928.333333333,4.8,834,65212,3007,21.058572102472287,1,0,0.3845644048283908,0.23710711741960044,18.96876003926808
221,Indiana,7-12',1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6634304,56094,6526928.333333333,4.4,2956,84573,9818,19.585282781685116,1,0,-0.7305066449316078,-0.3399711768375612,16.055505772505843
222,Indiana,7-12',1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01,0.0,,0,2017-07-01,0.0,,0,2021,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6658078,58767,6526928.333333333,3.6,6355,67734,36896,7.255291350801452,1,0,-0.03246928643404201,0.37577535900807235,21.703490116081614
223,Indiana,7-17',1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2017-07-01,0.0,,1.0,2017-07-01,0.0,,0,2021,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6695497,59892,6526928.333333333,3.4,6240,84706,16878,11.541150557001265,1,1,0.10116936328316561,-0.45946671350110646,16.37025499202308
224,Indiana,7-17',1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2017-07-01,0.0,,1.0,2017-07-01,0.0,,0,2021,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6732219,57617,6526928.333333333,3.2,3323,41035,16593,18.04221856092787,1,1,-0.35964508006542695,-0.767449669012611,18.92711039735712
225,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2964454,46500,3072314.066666667,4.3,800,80484,33651,18.19591115469393,0,0,-0.7010724216331713,0.6130645874472385,17.50314989754189
226,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2982644,48126,3072314.066666667,3.7,1102,70918,8972,12.4146006263383,0,0,-0.13858829429902186,-0.4661929120390578,7.687001859946091
227,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2999212,48908,3072314.066666667,3.7,2447,28709,2724,18.34134196526701,0,0,-0.27438583143011985,0.42707943401058035,18.952100155259952
228,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3016734,50142,3072314.066666667,4.2,8397,62700,29472,19.891743615137937,0,0,0.233468928802388,-0.5295052601929585,19.737210171110306
229,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3032870,50721,3072314.066666667,6.4,6317,56641,25846,20.38595377333297,0,0,-0.16764784479142913,0.4507420518093299,6.639755191568075
230,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,0,2011,0.0,,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3046355,49016,3072314.066666667,6.0,4779,57581,2487,11.308892395737848,0,0,-0.05849465652246555,0.24531662661136688,30.7045304248156
231,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3066336,50219,3072314.066666667,5.5,5497,26815,34373,17.568407738318452,0,0,0.11714629802424315,-0.5625876753191694,21.713408632950564
232,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3076190,53442,3072314.066666667,5.0,2537,12911,26956,14.71694706156902,0,0,-0.5016878229081785,-0.3344662570175298,1.1500280229689477
233,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3092997,60156,3072314.066666667,4.7,417,65703,39261,7.953252940668374,0,0,-0.24130683526761965,-0.006924154960384676,20.96415472047238
234,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3109350,57810,3072314.066666667,4.2,5016,96672,11870,1.3121789863360984,0,0,-0.4930641263318191,0.14562812594521046,15.5003909707325
235,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3120960,60855,3072314.066666667,3.8,3161,104421,51535,24.60303531225575,0,0,-0.26517530083595187,0.2844156719278814,0.27074982166105566
236,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2016-07-01,1.0,2011,0.0,,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3131371,59094,3072314.066666667,3.6,7844,86402,62364,14.90108417932085,0,0,-0.5870870375679367,0.2069183874468119,8.131000605213856
237,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2016-07-01,1.0,2011,0.0,,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3141550,63467,3072314.066666667,3.1,8462,43683,5533,9.698171886398963,0,0,-0.572744470294889,-0.5002016001610667,26.06319287211907
238,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2016-07-01,1.0,2011,0.0,,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3148618,68718,3072314.066666667,2.5,5891,42465,28717,19.760402758618675,0,0,-0.6388343677392176,0.05683236510280176,1.0705776284833435
239,Iowa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2016-07-01,1.0,2011,0.0,,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3155070,61807,3072314.066666667,2.8,5407,24052,33564,2.7546360088664295,0,0,0.1377162330135161,0.08144197950173837,22.96205366512888
240,Kansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2012-07-01,0.0,,0.0,,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2745299,42027,2859155.2,5.0,1386,23167,25936,7.969916340645592,0,0,-0.6553493035008285,-0.2535370858771956,1.3737777119303327
241,Kansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2012-07-01,0.0,,0.0,,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2762931,45552,2859155.2,4.4,8436,31480,63691,18.462165603538594,0,0,0.20277986856065722,0.14559620804189666,18.56097662238529
242,Kansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2012-07-01,0.0,,0.0,,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2783785,48497,2859155.2,4.2,4853,84736,36320,25.63808624887676,0,0,-0.7910634280946692,-0.47159119072026984,21.930627442595355
243,Kansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2012-07-01,0.0,,0.0,,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2808076,47877,2859155.2,4.6,3446,14199,54178,4.814895809015715,0,0,-0.512784276399911,0.3852657146314762,13.589015774443693
244,Kansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,2012-07-01,0.0,,0.0,,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2832704,44717,2859155.2,6.9,7754,98230,51541,4.971769729623264,0,0,0.32713515970982365,-0.6182186830855912,28.220419199838943
